Date/Time (PST),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
13-05-2019 10:00,48.84,36.54,73.86,-310
13-05-2019 09:00,48.5,39.62,73.55,-325.4
13-05-2019 08:00,45.95,36.56,73.44,-265
13-05-2019 07:00,42.91,42.72,73.46,-255.7
13-05-2019 06:00,39.59,57.05,74.47,-250.6
13-05-2019 05:00,38.99,61.22,73.97,-243.9
13-05-2019 04:00,38.25,66.67,73.98,-250.8
13-05-2019 03:00,38.61,69.26,73.86,-244.2
13-05-2019 02:00,38.98,71.37,74.47,-260.6
13-05-2019 01:00,39.71,61.82,74.06,-263.7
13-05-2019 00:00,38.73,64.14,73.73,-262.4
12-05-2019 23:00,39.71,74.72,73.66,-215.5
12-05-2019 22:00,39.84,80.4,73.66,-223.2
12-05-2019 21:00,41.04,87.3,73.91,-259.7
12-05-2019 20:00,42.88,78.04,73.64,-298.6
12-05-2019 19:00,45.9,68.11,73.58,-298.6
12-05-2019 18:00,49.69,69.6,74.28,-335.5
12-05-2019 17:00,52.98,58.75,73.91,-357.8
12-05-2019 16:00,53.83,44.91,74.39,-379.1
12-05-2019 15:00,55.64,44.35,74.5,-407.9
12-05-2019 14:00,57.1,44.75,74.05,-406.6
12-05-2019 13:00,57.23,47.21,74.24,-395.1
12-05-2019 12:00,55.16,53.68,74.15,-353.6
12-05-2019 11:00,53.71,60.58,74.46,-288.5
12-05-2019 10:00,52.76,55.28,75.49,-297.9
12-05-2019 09:00,49.6,57.07,75.71,-180.2
12-05-2019 08:00,48.37,62.26,75.44,-56.46
12-05-2019 07:00,46.81,61.66,75.79,39.89
12-05-2019 06:00,45.21,64.39,75.99,98.2
12-05-2019 05:00,45.46,66.37,76.19,139.6
12-05-2019 04:00,44.84,71.21,76.73,178.6
12-05-2019 03:00,45.46,82.1,76.6,201.5
12-05-2019 02:00,45.83,81.5,76.6,86.9
12-05-2019 01:00,46.93,76.6,76.6,32.44
12-05-2019 00:00,46.68,76.66,76.74,-50.04
11-05-2019 23:00,47.39,79.58,76.64,-140.1
11-05-2019 22:00,48.62,74.94,76.64,-209.6
11-05-2019 21:00,50.31,68.3,76.69,-291.7
11-05-2019 20:00,51.78,59.44,76.49,-315.8
11-05-2019 19:00,53.48,52.21,76.38,-330.9
11-05-2019 18:00,56.77,45.65,77.01,-360.5
11-05-2019 17:00,60.42,40.26,75.71,-373.7
11-05-2019 16:00,61.02,36.78,75.53,-375.6
11-05-2019 15:00,64.68,31.19,76.3,-412.2
11-05-2019 14:00,64.4,32.47,75.34,-383.3
11-05-2019 13:00,64.03,31.04,76.01,-353.7
11-05-2019 12:00,65.39,29.61,76.6,-296.6
11-05-2019 11:00,62.59,31.6,75.89,-75.37
11-05-2019 10:00,60.91,29.63,77.45,-195
11-05-2019 09:00,63.65,30.73,77.14,20.11
11-05-2019 08:00,59.74,39.4,76.71,93.3
11-05-2019 07:00,57.67,41.45,78.43,133.7
11-05-2019 06:00,56.07,40.97,78.43,317.3
11-05-2019 05:00,53.99,44.85,78.97,315.6
11-05-2019 04:00,54.11,43.49,78.97,282.7
11-05-2019 03:00,54.72,41.45,77.63,262.9
11-05-2019 02:00,53.87,47.17,77.9,312.4
11-05-2019 01:00,53.87,46.42,78.97,151.3
11-05-2019 00:00,54.11,47.78,78.03,333.3
10-05-2019 23:00,53.99,50.03,78.97,365.3
10-05-2019 22:00,54.36,49.35,78.3,416.4
10-05-2019 21:00,54.36,48.53,78.7,425.8
10-05-2019 20:00,55.06,48.11,79.28,322.9
10-05-2019 19:00,58,44.43,78.62,313.7
10-05-2019 18:00,61.04,41.28,78.93,331.1
10-05-2019 17:00,62.87,37.6,79.33,348.7
10-05-2019 16:00,63.94,32.21,78.98,-7999
10-05-2019 15:00,66.73,29.41,78.35,475
10-05-2019 14:00,67.22,26.07,78.89,150.7
10-05-2019 13:00,67.95,26.75,78.08,69.16
10-05-2019 12:00,65.26,27.43,78.22,-76.67
10-05-2019 11:00,62.84,28.12,78.71,514.6
10-05-2019 10:00,62.02,30.99,79.06,474.8
10-05-2019 09:00,59.25,31.83,80.5,-7999
10-05-2019 08:00,56.07,36.67,80.2,-7999
10-05-2019 07:00,53.02,43.84,81,-7999
10-05-2019 06:00,51.81,47.39,81.3,-7999
10-05-2019 05:00,49.97,49.3,81.5,-7999
10-05-2019 04:00,49.97,48.96,80.3,-7999
10-05-2019 03:00,50.09,49.71,81.3,-7999
10-05-2019 02:00,50.46,48.35,81.1,-7999
10-05-2019 01:00,49.85,51.28,81.6,-7999
10-05-2019 00:00,50.09,51.28,81.1,-7999
09-05-2019 23:00,50.71,50.87,81.3,-7999
09-05-2019 22:00,50.58,51.14,80.7,-7999
09-05-2019 21:00,50.2,53.38,81,-7999
09-05-2019 20:00,50.31,53.44,81.1,-7999
09-05-2019 19:00,53.74,47.92,81,-7999
09-05-2019 18:00,56.65,40.34,80.9,-7999
09-05-2019 17:00,58.6,29.23,81.3,-7999
09-05-2019 16:00,59.44,29.16,80.5,-7999
09-05-2019 15:00,61.65,24.18,81.1,-7999
09-05-2019 14:00,59.16,25.67,81,-7999
09-05-2019 13:00,59.29,25.74,80.9,-7999
09-05-2019 12:00,56.36,32.28,81.4,-7999
09-05-2019 11:00,56.5,32.83,81.5,-7999
09-05-2019 10:00,56.41,34.68,81.6,-7999
09-05-2019 09:00,54.74,41.93,81.8,-7999
09-05-2019 08:00,50.21,49.1,81.6,-7999
09-05-2019 07:00,48.16,50.95,82.9,-7999
09-05-2019 06:00,45.58,54.84,82.9,-7999
09-05-2019 05:00,44.35,54.57,83.2,-7999
09-05-2019 04:00,46.79,46.3,82.9,-7999
09-05-2019 03:00,47.76,43.91,83.4,-7999
09-05-2019 02:00,49.11,42.41,83,-7999
09-05-2019 01:00,49.23,43.23,83.5,-7999
09-05-2019 00:00,48.99,48.69,83.5,-7999
08-05-2019 23:00,47.15,71.87,82.1,-7999
08-05-2019 22:00,47.64,80.1,83.8,-7999
08-05-2019 21:00,48.01,81.4,83.3,-7999
08-05-2019 20:00,49.22,75.61,82.5,-7999
08-05-2019 19:00,51.41,68.3,83.5,-7999
08-05-2019 18:00,54.82,57.99,82.8,-7999
08-05-2019 17:00,56.77,50.97,82.6,-7999
08-05-2019 16:00,57.86,49.33,82.7,-7999
08-05-2019 15:00,58.22,46.05,82.7,-7999
08-05-2019 14:00,58.83,44.48,83.1,-7999
08-05-2019 13:00,58.95,43.94,83.2,-7999
08-05-2019 12:00,56.74,49.52,83.5,-7999
08-05-2019 11:00,56.13,50.82,83.3,-7999
08-05-2019 10:00,54.22,53.3,83.9,-7999
08-05-2019 09:00,53.02,56.32,84,-7999
08-05-2019 08:00,49.23,62.12,84.3,-7999
08-05-2019 07:00,46.44,67.39,84.7,-7999
08-05-2019 06:00,43.75,71.15,83.7,-7999
08-05-2019 05:00,42.53,71.98,84.7,-7999
08-05-2019 04:00,42.16,70.82,84.2,-7999
08-05-2019 03:00,41.67,72.67,84.7,-7999
08-05-2019 02:00,42.28,74.3,84.2,-7999
08-05-2019 01:00,42.41,76.21,83.9,-7999
08-05-2019 00:00,41.55,83.6,85.3,-7999
07-05-2019 23:00,42.03,82,85,-7999
07-05-2019 22:00,42.02,87.5,85,-7999
07-05-2019 21:00,43.37,84,85.3,-7999
07-05-2019 20:00,44.45,78.49,85.2,-7999
07-05-2019 19:00,47.38,67.29,85.1,-7999
07-05-2019 18:00,50.43,60.67,85,-7999
07-05-2019 17:00,51.41,59.03,85.3,-7999
07-05-2019 16:00,52.97,55.2,84.8,-7999
07-05-2019 15:00,54.9,49.25,85.2,-7999
07-05-2019 14:00,55.49,40.66,85.5,-7999
07-05-2019 13:00,56.97,37.53,84.4,-7999
07-05-2019 12:00,56.13,39.65,85.4,-7999
07-05-2019 11:00,55.28,41.83,85.6,-7999
07-05-2019 10:00,55.67,38.09,85.5,-7999
07-05-2019 09:00,53.65,39.41,86.2,-7999
07-05-2019 08:00,48.16,43.72,86.1,478.9
07-05-2019 07:00,46.32,45.5,86.9,-7999
07-05-2019 06:00,44,54.72,86.8,485.3
07-05-2019 05:00,41.56,60.05,86.6,429.6
07-05-2019 04:00,40.57,63.66,86.6,298.2
07-05-2019 03:00,41.55,64.68,87,36.81
07-05-2019 02:00,41.8,67.89,87,-7999
07-05-2019 01:00,41.3,76.62,86.9,-7999
07-05-2019 00:00,42.28,78.32,86.9,-7999
06-05-2019 23:00,41.9,86.9,86.9,-7999
06-05-2019 22:00,43.12,87.5,86.7,-7999
06-05-2019 21:00,43.86,87.2,86,-7999
06-05-2019 20:00,45.31,80.9,86.3,-7999
06-05-2019 19:00,47.87,65.79,87,-7999
06-05-2019 18:00,51.17,59.65,87.1,-7999
06-05-2019 17:00,52.01,57.19,86.2,-7999
06-05-2019 16:00,52.73,53.15,86.2,-7999
06-05-2019 15:00,55.64,50.27,87.1,-7999
06-05-2019 14:00,56.71,47.53,86.7,-7999
06-05-2019 13:00,58.06,39.29,86.1,-7999
06-05-2019 12:00,57.11,41.48,87.4,479.1
06-05-2019 11:00,54.9,46.87,87.4,481.3
06-05-2019 10:00,54.94,48.99,87.5,-7999
06-05-2019 09:00,52.3,48.28,87.9,390.6
06-05-2019 08:00,49.51,55.39,88.3,393.6
06-05-2019 07:00,46.81,65.76,88.9,392.6
06-05-2019 06:00,44.74,73.14,88.9,394
06-05-2019 05:00,41.55,82,89.4,399
06-05-2019 04:00,41.55,95.2,89.2,403
06-05-2019 03:00,40.82,96.1,88.6,412.2
06-05-2019 02:00,40.94,97.6,89.2,416
06-05-2019 01:00,41.06,99.9,89,430.1
06-05-2019 00:00,40.82,99.8,88.9,-7999
05-05-2019 23:00,40.08,100,88.8,36.81
05-05-2019 22:00,40.2,97,88.7,36.4
05-05-2019 21:00,41.16,95.7,88.7,36
05-05-2019 20:00,42.26,91.1,88.8,35.6
05-05-2019 19:00,44.94,80.8,88.5,36.13
05-05-2019 18:00,48.11,71.38,88.7,370.3
05-05-2019 17:00,49.82,64.69,88.5,370.6
05-05-2019 16:00,51.26,57.85,88.7,370.6
05-05-2019 15:00,53.82,52.39,88,370.1
05-05-2019 14:00,53.43,47.55,88.4,379.3
05-05-2019 13:00,54.78,45.37,87.5,407.3
05-05-2019 12:00,52.47,47.69,87.6,396.1
05-05-2019 11:00,49.17,52.2,89.1,379.8
05-05-2019 10:00,47.36,55.83,88.6,382.2
05-05-2019 09:00,47.79,52.39,89.3,376.2
05-05-2019 08:00,43.63,59.9,90.1,380
05-05-2019 07:00,41.31,68.58,90.1,377
05-05-2019 06:00,38.75,75.97,90.3,379.3
05-05-2019 05:00,36.79,80.2,90.3,378.4
05-05-2019 04:00,36.67,79.86,90.3,379
05-05-2019 03:00,37.28,78.29,90.3,378
05-05-2019 02:00,36.55,81.4,90.5,376.3
05-05-2019 01:00,36.3,82.9,90.3,376.5
05-05-2019 00:00,36.04,93.8,90.2,376.2
04-05-2019 23:00,37.13,98.8,90.1,375.3
04-05-2019 22:00,37.99,95.1,90.2,373.7
04-05-2019 21:00,38.61,94.9,90.1,372.4
04-05-2019 20:00,39.93,91.6,90,370.8
04-05-2019 19:00,42.14,83.5,90,367.2
04-05-2019 18:00,45.06,71.8,90.1,367.2
04-05-2019 17:00,47.24,68.78,90.2,366.7
04-05-2019 16:00,49.31,62.36,89.3,365.9
04-05-2019 15:00,52.24,56.22,90.3,365.1
04-05-2019 14:00,51.84,54.84,89.9,363.9
04-05-2019 13:00,51.61,53.76,90,368.9
04-05-2019 12:00,50.14,54.44,89.8,371.9
04-05-2019 11:00,49.44,54.19,89.3,376
04-05-2019 10:00,45.92,64.58,90.1,369.4
04-05-2019 09:00,43.64,69.4,90.5,374.1
04-05-2019 08:00,39.25,80.6,90.7,375.7
04-05-2019 07:00,34.21,96.4,91,374.3
04-05-2019 06:00,32.49,99.9,91.1,374.5
04-05-2019 05:00,32,99.8,91.1,374.2
04-05-2019 04:00,32.37,99.1,91.1,373.8
04-05-2019 03:00,32.74,97,91.1,372.8
04-05-2019 02:00,33.11,96.9,91.1,372.4
04-05-2019 01:00,33.47,98.8,91.1,371.9
04-05-2019 00:00,34.09,95.8,91.1,371.2
03-05-2019 23:00,35.07,94,91.1,370.6
03-05-2019 22:00,35.19,93,91,369.3
03-05-2019 21:00,35.19,88.7,91.1,368.2
03-05-2019 20:00,35.54,86.1,91.2,365.8
03-05-2019 19:00,36.52,84.4,90.9,361
03-05-2019 18:00,37.6,80.4,91,336.5
03-05-2019 17:00,38.83,77.97,90.7,-7999
03-05-2019 16:00,41.13,71.39,90.6,-7999
03-05-2019 15:00,44.19,63.82,90.6,-7999
03-05-2019 14:00,43.21,66.75,91,-7999
03-05-2019 13:00,41.9,70.19,90.7,-7999
03-05-2019 12:00,40.67,73.4,91.2,-7999
03-05-2019 11:00,38.36,82.2,91.2,-7999
03-05-2019 10:00,36.03,91.1,91.3,-7999
03-05-2019 09:00,35.67,87.6,91.6,-7999
03-05-2019 08:00,34.46,93.8,91.8,-7999
03-05-2019 07:00,32.25,99.9,91.9,-7999
03-05-2019 06:00,32,98.6,91.9,-7999
03-05-2019 05:00,31.88,95.3,91.9,-7999
03-05-2019 04:00,32.12,93.9,91.9,-7999
03-05-2019 03:00,32.37,91.5,91.9,-7999
03-05-2019 02:00,32.12,92.5,91.9,-7999
03-05-2019 01:00,32.25,91,92,-7999
03-05-2019 00:00,32.12,91.6,91.9,-7999
02-05-2019 23:00,32.49,87.8,92.1,-7999
02-05-2019 22:00,32.25,88.6,92.1,-7999
02-05-2019 21:00,32.61,84.2,92.1,-7999
02-05-2019 20:00,33.35,81.5,92.1,-7999
02-05-2019 19:00,33.72,83.8,92.1,-7999
02-05-2019 18:00,34.31,80.6,92,-7999
02-05-2019 17:00,36.4,73.69,92,-7999
02-05-2019 16:00,37.11,71.15,91.8,-7999
02-05-2019 15:00,36.86,72.71,91.4,-7999
02-05-2019 14:00,36.85,73.39,91.8,-7999
02-05-2019 13:00,38.95,67.87,91.5,-7999
02-05-2019 12:00,37.01,76.08,92,-7999
02-05-2019 11:00,35.17,83.7,91.7,-7999
02-05-2019 10:00,33.47,84.9,91.7,-7999
02-05-2019 09:00,31.88,91.1,92.1,-7999
02-05-2019 08:00,30.18,93.8,92,-7999
02-05-2019 07:00,28.71,95,92.2,-7999
02-05-2019 06:00,29.32,95.9,92.2,-7999
02-05-2019 05:00,28.46,94.6,92.2,-7999
02-05-2019 04:00,28.71,92.9,92.3,-7999
02-05-2019 03:00,29.2,92.1,92.4,-7999
02-05-2019 02:00,29.44,90,92.4,-7999
02-05-2019 01:00,29.56,89,92.3,490.7
02-05-2019 00:00,30.65,82.4,92.3,488.9
01-05-2019 23:00,31.02,78.5,92.4,486.8
01-05-2019 22:00,32.12,77.68,92.4,484.1
01-05-2019 21:00,33.6,69.42,92.6,480.3
01-05-2019 20:00,34.7,62.8,92.6,476.3
01-05-2019 19:00,35.41,55.07,92.5,471.5
01-05-2019 18:00,39.09,50.49,92.3,455.8
01-05-2019 17:00,40.05,41.13,92.4,444.8
01-05-2019 16:00,41.75,39.75,92.3,433.7
01-05-2019 15:00,44.54,31.63,92.4,426.2
01-05-2019 14:00,44.9,27.61,92,420.8
01-05-2019 13:00,43.67,32.92,91.6,410.2
01-05-2019 12:00,44.05,31.97,91.8,392.1
01-05-2019 11:00,42.11,27.89,92.6,432.1
01-05-2019 10:00,39.81,27.69,92.2,464.7
01-05-2019 09:00,38.37,29.82,92.7,508.1
01-05-2019 08:00,36.42,36.04,93.2,483.5
01-05-2019 07:00,33.6,48.67,93,482.7
01-05-2019 06:00,33.99,46.43,93.1,482.1
01-05-2019 05:00,31.9,49.3,93.2,487.2
01-05-2019 04:00,31.66,47.59,93.1,483.6
01-05-2019 03:00,32.75,44.38,93.4,481.9
01-05-2019 02:00,32.88,46.98,93.4,482.1
01-05-2019 01:00,32.15,49.85,93.3,480.8
01-05-2019 00:00,32.15,46.98,93,478.9
30-04-2019 23:00,32.37,48.87,93.2,479.1
30-04-2019 22:00,32.62,50.85,93.3,474.3
30-04-2019 21:00,33.47,50.85,93.3,466
30-04-2019 20:00,34.45,53.37,93.3,463.9
30-04-2019 19:00,36.77,48.38,93.2,467
30-04-2019 18:00,39.58,46.46,93.1,462.6
30-04-2019 17:00,40.3,42.63,93,460.9
30-04-2019 16:00,39.67,39.28,93.5,461.3
30-04-2019 15:00,45.18,39.21,93.2,460.8
30-04-2019 14:00,40.49,34.36,93.5,465.1
30-04-2019 13:00,44.66,28.15,93.1,471.1
30-04-2019 12:00,42.95,27.81,93.3,488.2
30-04-2019 11:00,42.47,30.75,93.7,487.2
30-04-2019 10:00,42.12,25.44,93.9,-7999
30-04-2019 09:00,42.05,30.64,94.1,-7999
30-04-2019 08:00,38.14,27.71,94.4,-7999
30-04-2019 07:00,34.36,43.09,94.5,-7999
30-04-2019 06:00,31.91,42.75,94.6,-7999
30-04-2019 05:00,30.93,42.34,94.7,-7999
30-04-2019 04:00,29.94,46.02,94.7,-7999
30-04-2019 03:00,30.3,45.82,94.6,-7999
30-04-2019 02:00,31.41,47.05,94.5,-7999
30-04-2019 01:00,30.81,50.81,94.6,-7999
30-04-2019 00:00,29.95,59.14,94.6,-7999
29-04-2019 23:00,29.58,64.4,94.6,-7999
29-04-2019 22:00,28.95,71.9,94.6,-7999
29-04-2019 21:00,29.07,76.82,94.5,-7999
29-04-2019 20:00,30.91,74.7,94.5,-7999
29-04-2019 19:00,30.77,77.61,94.5,-7999
29-04-2019 18:00,34.09,72.49,94.5,-7999
29-04-2019 17:00,35.17,69.4,94.3,502.5
29-04-2019 16:00,35.39,70.53,94.3,505.8
29-04-2019 15:00,39.07,52.8,94.1,-7999
29-04-2019 14:00,37.23,50.61,94.2,-7999
29-04-2019 13:00,38.06,71.53,94,-7999
29-04-2019 12:00,38.55,49.57,94.6,483.1
29-04-2019 11:00,38.58,49.52,94.3,-7999
29-04-2019 10:00,35.29,69.74,94.9,-7999
29-04-2019 09:00,35.93,79.39,94.9,-7999
29-04-2019 08:00,32.15,86.1,95,-7999
29-04-2019 07:00,29.46,92.4,93.9,-7999
29-04-2019 06:00,27.01,95.2,95.1,449.8
29-04-2019 05:00,26.27,95.2,94.6,494.4
29-04-2019 04:00,27,96,94.7,-7999
29-04-2019 03:00,27.86,96.4,94.3,-7999
29-04-2019 02:00,28.23,97,92.7,-7999
29-04-2019 01:00,27.72,96.1,95.4,-7999
29-04-2019 00:00,28.34,96.8,95.5,503.2
28-04-2019 23:00,29.07,97.9,95.8,504.9
28-04-2019 22:00,29.07,99.8,94.3,501.6
28-04-2019 21:00,29.55,99.8,92.4,488.7
28-04-2019 20:00,30.53,97,93.4,465.2
28-04-2019 19:00,30.89,95.5,92.9,456.5
28-04-2019 18:00,33.58,90.2,93.7,456.9
28-04-2019 17:00,34.19,88.3,94,440
28-04-2019 16:00,37.36,86.4,94,447.7
28-04-2019 15:00,37.5,63.25,94.4,433.7
28-04-2019 14:00,34.53,82.3,94.4,434.4
28-04-2019 13:00,36.13,80,94.3,434.4
28-04-2019 12:00,37.11,65.83,94.3,437.1
28-04-2019 11:00,35.03,66.38,94.4,451.7
28-04-2019 10:00,34.57,67.5,94.6,-7999
28-04-2019 09:00,32.15,78.59,95.4,-7999
28-04-2019 08:00,27.99,88,95.6,465.4
28-04-2019 07:00,26.29,86.2,96.1,436.1
28-04-2019 06:00,23.96,93.5,96,415.4
28-04-2019 05:00,22.11,93.9,96.1,395
28-04-2019 04:00,22.48,93.3,96.1,400.8
28-04-2019 03:00,22.23,93.1,96.1,401.6
28-04-2019 02:00,22.11,92.4,96.4,403.9
28-04-2019 01:00,22.6,90.9,96.3,412.6
28-04-2019 00:00,23.07,89.9,96.2,423.9
27-04-2019 23:00,24.8,90,96.2,473.4
27-04-2019 22:00,24.92,92.6,95.8,497.1
27-04-2019 21:00,25.04,91.9,95.8,-7999
27-04-2019 20:00,24.3,91.3,94.4,505.7
27-04-2019 19:00,24.8,89.2,95.9,-7999
27-04-2019 18:00,25.03,88.2,96.1,-7999
27-04-2019 17:00,25.63,85.4,96.1,-7999
27-04-2019 16:00,26.74,87.8,94.2,-7999
27-04-2019 15:00,25.98,90.2,95.7,-7999
27-04-2019 14:00,27.09,85.8,94.5,-7999
27-04-2019 13:00,27.72,92,94.3,-7999
27-04-2019 12:00,25.88,94.4,95,214.3
27-04-2019 11:00,24.77,96.4,94.2,-328.8
27-04-2019 10:00,25.26,95.3,94.1,-351.8
27-04-2019 09:00,25.15,94.9,91.9,-202.6
27-04-2019 08:00,23.93,94.7,93.3,-202.3
27-04-2019 07:00,25.28,95.8,93.2,-309.1
27-04-2019 06:00,27.12,96.9,91.6,-258.3
27-04-2019 05:00,27.11,97.7,91.8,-258.4
27-04-2019 04:00,26.99,95.6,90,-255.3
27-04-2019 03:00,28.34,100,91.1,-199.1
27-04-2019 02:00,28.58,99.9,90.6,-164
27-04-2019 01:00,28.83,99.9,91,-111.3
27-04-2019 00:00,29.31,100,91.2,75.71
26-04-2019 23:00,29.91,99.9,91,-191.8
26-04-2019 22:00,31.14,96.7,91.5,-132.9
26-04-2019 21:00,32.49,93,91.4,-16.73
26-04-2019 20:00,34.33,87.4,91.4,78.71
26-04-2019 19:00,35.42,83,91.4,49.03
26-04-2019 18:00,36.03,80.2,90.9,-36.58
26-04-2019 17:00,38.21,71.62,91.1,155.8
26-04-2019 16:00,39.43,62.27,90.8,110.4
26-04-2019 15:00,42.24,48.62,91,155
26-04-2019 14:00,41.47,47.85,91.3,6.42
26-04-2019 13:00,43.8,50.85,90.4,476.5
26-04-2019 12:00,41.49,58.77,91,-7999
26-04-2019 11:00,40.52,61.23,91.4,492.5
26-04-2019 10:00,41.27,57.63,91.1,486
26-04-2019 09:00,40.45,52.47,91.9,-7999
26-04-2019 08:00,36.18,59.66,91.9,483.9
26-04-2019 07:00,35.69,67.44,91.8,481.6
26-04-2019 06:00,32.74,87,91.7,467.6
26-04-2019 05:00,32.12,90.2,91.8,456.3
26-04-2019 04:00,33.35,88.6,91.9,459.4
26-04-2019 03:00,34.09,84.9,91.9,461.8
26-04-2019 02:00,35.32,81.4,91.5,456.1
26-04-2019 01:00,35.06,92.1,92,452.9
26-04-2019 00:00,36.16,94.1,91.8,442.9
25-04-2019 23:00,36.77,90.7,92,431.9
25-04-2019 22:00,38.12,85,92,431.1
25-04-2019 21:00,40.08,64.69,92,433.8
25-04-2019 20:00,40.55,59.96,92.2,440.1
25-04-2019 19:00,42.14,59,92,446
25-04-2019 18:00,45.06,58.44,91.7,476
25-04-2019 17:00,47.73,47.24,91.9,490.2
25-04-2019 16:00,49.32,39.06,92.3,-7999
25-04-2019 15:00,51.87,31.28,92.2,-7999
25-04-2019 14:00,49.91,33.87,91.7,-7999
25-04-2019 13:00,49.66,35.98,91.4,-7999
25-04-2019 12:00,48.1,36.4,91.8,-7999
25-04-2019 11:00,46.5,37.76,92,-7999
25-04-2019 10:00,44.81,37.78,92.5,501.3
25-04-2019 09:00,43.86,39.63,93,506
25-04-2019 08:00,41.43,39.71,92.9,444.2
25-04-2019 07:00,39.37,37.2,93.3,458.4
25-04-2019 06:00,36.3,37.88,93.4,464.5
25-04-2019 05:00,34.46,29.69,93.4,468.1
25-04-2019 04:00,34.83,21.5,93.4,476.7
25-04-2019 03:00,35.81,23.62,93.6,472.5
25-04-2019 02:00,34.83,23.96,93.4,461.3
25-04-2019 01:00,33.99,44.11,93.4,463.3
25-04-2019 00:00,32.76,84.2,93.1,463.9
24-04-2019 23:00,32.15,94.2,93.4,466.5
24-04-2019 22:00,32.49,94.5,93.4,469.6
24-04-2019 21:00,32.49,93.6,93.3,484.9
24-04-2019 20:00,33.11,91,93.2,463.7
24-04-2019 19:00,35.78,85.1,93.3,447.3
24-04-2019 18:00,39.2,74.15,93.2,467.4
24-04-2019 17:00,40.55,69.17,93.1,461.4
24-04-2019 16:00,42.6,63.28,92.9,510.8
24-04-2019 15:00,44.42,60.87,92.5,485.1
24-04-2019 14:00,44.05,57.94,92,-7999
24-04-2019 13:00,41.72,64.96,92.3,-7999
24-04-2019 12:00,40.52,64.57,92.3,-7999
24-04-2019 11:00,38.43,66.08,92.6,446.8
24-04-2019 10:00,35.91,76.63,91.7,465.9
24-04-2019 09:00,34.21,82.9,92.2,454.4
24-04-2019 08:00,32.12,90.4,92.5,474.1
24-04-2019 07:00,31.03,94.8,92.7,-28.16
24-04-2019 06:00,29.69,95.7,92.8,-356.3
24-04-2019 05:00,29.44,96.6,92.7,-7999
24-04-2019 04:00,30.06,97.2,93,-7999
24-04-2019 03:00,30.16,99.9,92.8,-354.2
24-04-2019 02:00,30.77,99.9,93,475.8
24-04-2019 01:00,31.51,99.9,93.1,471.5
24-04-2019 00:00,31.88,96.4,93.2,470.9
23-04-2019 23:00,32.86,93.7,93.2,467.1
23-04-2019 22:00,33.11,93.2,93.2,463
23-04-2019 21:00,33.84,93.7,93.6,459
23-04-2019 20:00,34.33,93,93.2,454.7
23-04-2019 19:00,35.43,92.7,93.3,448.4
23-04-2019 18:00,35.43,92.6,93.6,437.4
23-04-2019 17:00,35.91,95.7,93.6,405.8
23-04-2019 16:00,36.99,90.5,93.5,421.2
23-04-2019 15:00,38.09,84.7,93.4,424.6
23-04-2019 14:00,39.44,82.6,94,427
23-04-2019 13:00,39.2,86.2,93.6,427.6
23-04-2019 12:00,39.92,90.9,93.8,428.2
23-04-2019 11:00,39.32,92.4,93.9,441.2
23-04-2019 10:00,39.69,92.7,94.2,436.9
23-04-2019 09:00,37.87,99.8,94.3,483.5
23-04-2019 08:00,37.75,100,94.1,489.4
23-04-2019 07:00,37.51,99.9,94.5,494
23-04-2019 06:00,36.65,99.8,95.1,497.9
23-04-2019 05:00,36.29,99.8,94.9,499.4
23-04-2019 04:00,36.41,99.9,94.7,501.6
23-04-2019 03:00,37.15,99.8,94.9,501.5
23-04-2019 02:00,36.78,99.8,94.7,502.2
23-04-2019 01:00,36.17,99.9,94.5,502.3
23-04-2019 00:00,35.79,99.8,95.1,503.7
22-04-2019 23:00,35.68,99.9,94.9,503.5
22-04-2019 22:00,35.69,99.9,95.1,501.9
22-04-2019 21:00,35.32,99.9,95.1,504.8
22-04-2019 20:00,35.56,99.8,95.1,497.1
22-04-2019 19:00,35.79,99.8,94.7,493.2
22-04-2019 18:00,36.27,99.8,94.9,488
22-04-2019 17:00,36.27,96.5,95.3,478.5
22-04-2019 16:00,37.11,95.2,95.1,441.5
22-04-2019 15:00,39.07,90.7,95,425.6
22-04-2019 14:00,40.77,81.1,95.3,419.4
22-04-2019 13:00,42.73,74.12,95,415.4
22-04-2019 12:00,43.82,64.5,95,425.4
22-04-2019 11:00,44.69,57.01,95.3,429.3
22-04-2019 10:00,44.47,47.34,95.1,441.5
22-04-2019 09:00,40.55,59.82,95.3,436.3
22-04-2019 08:00,38.85,48.52,95.3,455
22-04-2019 07:00,38.5,47.36,95.3,480.4
22-04-2019 06:00,36.18,46.48,95.7,501.3
22-04-2019 05:00,34.95,42.32,95.5,507.3
22-04-2019 04:00,34.7,36.86,95.7,506.2
22-04-2019 03:00,31.63,97.1,95.7,502.8
22-04-2019 02:00,32.37,97.3,95.6,501.7
22-04-2019 01:00,33.11,97.8,95.6,497.2
22-04-2019 00:00,33.72,99.9,95.5,491.3
21-04-2019 23:00,33.72,99.9,95.6,480.4
21-04-2019 22:00,34.7,99.9,95.8,476.1
21-04-2019 21:00,35.07,99.9,95.6,460.7
21-04-2019 20:00,35.06,95.1,95.5,450.5
21-04-2019 19:00,36.15,89,95.8,444.3
21-04-2019 18:00,39.2,80.8,95.6,450.5
21-04-2019 17:00,39.81,78.24,95.8,436.5
21-04-2019 16:00,42.6,68.19,96.1,435.9
